dteday,season,weathersit_x,cnt_x,weekday_x,is_weekend_x,week,month,year,Level_deman_x,weather_label_x,hr,weathersit_y,cnt_y,weekday_y,is_weekend_y,hour_block,Level_deman_y,weather_label_y
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,15,2,122,Friday,False,Afternoon (12-17),Medium,Berawan
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,16,2,150,Friday,False,Afternoon (12-17),Medium,Berawan
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,17,2,225,Friday,False,Afternoon (12-17),Medium,Berawan
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,18,1,198,Friday,False,Evening (18-21),Medium,Cerah
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,19,2,135,Friday,False,Evening (18-21),Medium,Berawan
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,20,2,81,Friday,False,Evening (18-21),Medium,Berawan
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,21,2,75,Friday,False,Evening (18-21),Medium,Berawan
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,22,2,43,Friday,False,Night (22-05),Medium,Berawan
2011-03-25,2,1,2210,Friday,False,12,3,2011,Low,Cerah,23,2,39,Friday,False,Night (22-05),Low,Berawan
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,0,2,28,Saturday,True,Night (22-05),Low,Berawan
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,1,1,27,Saturday,True,Night (22-05),Low,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,2,1,25,Saturday,True,Night (22-05),Low,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,3,1,9,Saturday,True,Night (22-05),Low,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,4,1,6,Saturday,True,Night (22-05),Low,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,5,1,8,Saturday,True,Night (22-05),Low,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,6,1,10,Saturday,True,Morning (06-11),Low,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,7,1,41,Saturday,True,Morning (06-11),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,8,1,66,Saturday,True,Morning (06-11),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,9,1,100,Saturday,True,Morning (06-11),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,10,1,125,Saturday,True,Morning (06-11),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,11,1,168,Saturday,True,Morning (06-11),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,12,1,227,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,13,1,239,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,14,1,216,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,15,1,219,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,16,1,248,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,17,1,203,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,18,2,153,Saturday,True,Evening (18-21),Medium,Berawan
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,19,2,138,Saturday,True,Evening (18-21),Medium,Berawan
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,20,2,85,Saturday,True,Evening (18-21),Medium,Berawan
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,21,2,51,Saturday,True,Evening (18-21),Medium,Berawan
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,22,2,63,Saturday,True,Night (22-05),Medium,Berawan
2011-03-26,2,1,2496,Saturday,True,12,3,2011,Low,Cerah,23,2,41,Saturday,True,Night (22-05),Medium,Berawan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,0,2,31,Sunday,True,Night (22-05),Low,Berawan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,1,2,20,Sunday,True,Night (22-05),Low,Berawan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,2,3,21,Sunday,True,Night (22-05),Low,Hujan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,3,3,14,Sunday,True,Night (22-05),Low,Hujan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,4,3,6,Sunday,True,Night (22-05),Low,Hujan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,6,3,2,Sunday,True,Morning (06-11),Low,Hujan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,7,3,7,Sunday,True,Morning (06-11),Low,Hujan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,8,1,14,Sunday,True,Morning (06-11),Low,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,9,1,54,Sunday,True,Morning (06-11),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,10,2,86,Sunday,True,Morning (06-11),Medium,Berawan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,11,2,108,Sunday,True,Morning (06-11),Medium,Berawan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,12,2,163,Sunday,True,Afternoon (12-17),Medium,Berawan
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,13,1,147,Sunday,True,Afternoon (12-17),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,14,1,164,Sunday,True,Afternoon (12-17),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,15,1,172,Sunday,True,Afternoon (12-17),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,16,1,143,Sunday,True,Afternoon (12-17),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,17,1,159,Sunday,True,Afternoon (12-17),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,18,1,137,Sunday,True,Evening (18-21),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,19,1,103,Sunday,True,Evening (18-21),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,20,1,57,Sunday,True,Evening (18-21),Medium,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,21,1,36,Sunday,True,Evening (18-21),Low,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,22,1,30,Sunday,True,Night (22-05),Low,Cerah
2011-03-27,2,2,1693,Sunday,True,12,3,2011,Low,Berawan,23,1,19,Sunday,True,Night (22-05),Low,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,0,1,12,Monday,False,Night (22-05),Low,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,1,1,6,Monday,False,Night (22-05),Low,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,2,1,5,Monday,False,Night (22-05),Low,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,3,1,2,Monday,False,Night (22-05),Low,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,5,1,8,Monday,False,Night (22-05),Low,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,6,1,40,Monday,False,Morning (06-11),Low,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,7,1,110,Monday,False,Morning (06-11),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,8,1,254,Monday,False,Morning (06-11),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,9,2,121,Monday,False,Morning (06-11),Medium,Berawan
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,10,1,69,Monday,False,Morning (06-11),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,11,2,57,Monday,False,Morning (06-11),Medium,Berawan
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,12,2,79,Monday,False,Afternoon (12-17),Medium,Berawan
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,13,2,83,Monday,False,Afternoon (12-17),Medium,Berawan
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,14,1,80,Monday,False,Afternoon (12-17),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,15,1,72,Monday,False,Afternoon (12-17),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,16,1,132,Monday,False,Afternoon (12-17),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,17,1,252,Monday,False,Afternoon (12-17),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,18,1,241,Monday,False,Evening (18-21),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,19,1,173,Monday,False,Evening (18-21),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,20,1,112,Monday,False,Evening (18-21),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,21,1,61,Monday,False,Evening (18-21),Medium,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,22,1,40,Monday,False,Night (22-05),Low,Cerah
2011-03-28,2,1,2028,Monday,False,13,3,2011,Low,Cerah,23,1,19,Monday,False,Night (22-05),Low,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,0,1,16,Tuesday,False,Night (22-05),Low,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,1,1,4,Tuesday,False,Night (22-05),Low,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,2,1,3,Tuesday,False,Night (22-05),Low,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,3,1,3,Tuesday,False,Night (22-05),Low,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,4,1,2,Tuesday,False,Night (22-05),Low,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,5,1,8,Tuesday,False,Night (22-05),Low,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,6,1,50,Tuesday,False,Morning (06-11),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,7,1,133,Tuesday,False,Morning (06-11),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,8,1,287,Tuesday,False,Morning (06-11),High,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,9,1,172,Tuesday,False,Morning (06-11),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,10,1,59,Tuesday,False,Morning (06-11),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,11,2,81,Tuesday,False,Morning (06-11),Medium,Berawan
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,12,1,106,Tuesday,False,Afternoon (12-17),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,13,1,104,Tuesday,False,Afternoon (12-17),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,14,1,86,Tuesday,False,Afternoon (12-17),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,15,1,87,Tuesday,False,Afternoon (12-17),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,16,1,136,Tuesday,False,Afternoon (12-17),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,17,1,299,Tuesday,False,Afternoon (12-17),High,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,18,1,294,Tuesday,False,Evening (18-21),High,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,19,1,190,Tuesday,False,Evening (18-21),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,20,1,132,Tuesday,False,Evening (18-21),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,21,1,83,Tuesday,False,Evening (18-21),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,22,1,55,Tuesday,False,Night (22-05),Medium,Cerah
2011-03-29,2,1,2425,Tuesday,False,13,3,2011,Low,Cerah,23,2,35,Tuesday,False,Night (22-05),Low,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,0,2,11,Wednesday,False,Night (22-05),Low,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,1,1,10,Wednesday,False,Night (22-05),Low,Cerah
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,2,2,4,Wednesday,False,Night (22-05),Low,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,3,2,4,Wednesday,False,Night (22-05),Low,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,4,2,1,Wednesday,False,Night (22-05),,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,5,2,7,Wednesday,False,Night (22-05),Low,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,6,2,48,Wednesday,False,Morning (06-11),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,7,2,136,Wednesday,False,Morning (06-11),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,8,2,263,Wednesday,False,Morning (06-11),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,9,2,154,Wednesday,False,Morning (06-11),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,10,2,64,Wednesday,False,Morning (06-11),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,11,2,90,Wednesday,False,Morning (06-11),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,12,2,80,Wednesday,False,Afternoon (12-17),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,13,2,98,Wednesday,False,Afternoon (12-17),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,14,2,80,Wednesday,False,Afternoon (12-17),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,15,3,70,Wednesday,False,Afternoon (12-17),Medium,Hujan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,16,3,36,Wednesday,False,Afternoon (12-17),Low,Hujan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,17,3,116,Wednesday,False,Afternoon (12-17),Medium,Hujan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,18,2,85,Wednesday,False,Evening (18-21),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,19,2,72,Wednesday,False,Evening (18-21),Medium,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,20,3,44,Wednesday,False,Evening (18-21),Medium,Hujan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,21,2,27,Wednesday,False,Evening (18-21),Low,Berawan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,22,3,24,Wednesday,False,Night (22-05),Low,Hujan
2011-03-30,2,2,1536,Wednesday,False,13,3,2011,Low,Berawan,23,3,12,Wednesday,False,Night (22-05),Low,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,0,3,3,Thursday,False,Night (22-05),Low,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,1,3,5,Thursday,False,Night (22-05),Low,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,2,3,5,Thursday,False,Night (22-05),Low,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,3,3,1,Thursday,False,Night (22-05),,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,4,3,2,Thursday,False,Night (22-05),Low,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,5,3,8,Thursday,False,Night (22-05),Low,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,6,3,36,Thursday,False,Morning (06-11),Low,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,7,3,92,Thursday,False,Morning (06-11),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,8,2,192,Thursday,False,Morning (06-11),Medium,Berawan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,9,3,132,Thursday,False,Morning (06-11),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,10,3,69,Thursday,False,Morning (06-11),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,11,3,58,Thursday,False,Morning (06-11),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,12,3,90,Thursday,False,Afternoon (12-17),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,13,3,68,Thursday,False,Afternoon (12-17),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,14,3,76,Thursday,False,Afternoon (12-17),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,15,3,65,Thursday,False,Afternoon (12-17),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,16,2,85,Thursday,False,Afternoon (12-17),Medium,Berawan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,17,2,168,Thursday,False,Afternoon (12-17),Medium,Berawan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,18,2,177,Thursday,False,Evening (18-21),Medium,Berawan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,19,2,130,Thursday,False,Evening (18-21),Medium,Berawan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,20,3,85,Thursday,False,Evening (18-21),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,21,2,60,Thursday,False,Evening (18-21),Medium,Berawan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,22,3,51,Thursday,False,Night (22-05),Medium,Hujan
2011-03-31,2,3,1685,Thursday,False,13,3,2011,Low,Hujan,23,3,27,Thursday,False,Night (22-05),Low,Hujan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,0,3,6,Friday,False,Night (22-05),Low,Hujan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,1,3,4,Friday,False,Night (22-05),Low,Hujan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,2,3,7,Friday,False,Night (22-05),Low,Hujan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,3,2,4,Friday,False,Night (22-05),Low,Berawan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,4,2,3,Friday,False,Night (22-05),Low,Berawan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,5,3,12,Friday,False,Night (22-05),Low,Hujan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,6,3,28,Friday,False,Morning (06-11),Low,Hujan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,7,3,95,Friday,False,Morning (06-11),Medium,Hujan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,8,2,206,Friday,False,Morning (06-11),Medium,Berawan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,9,1,173,Friday,False,Morning (06-11),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,10,1,75,Friday,False,Morning (06-11),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,11,1,89,Friday,False,Morning (06-11),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,12,1,95,Friday,False,Afternoon (12-17),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,13,1,110,Friday,False,Afternoon (12-17),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,14,2,87,Friday,False,Afternoon (12-17),Medium,Berawan
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,15,1,111,Friday,False,Afternoon (12-17),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,16,1,167,Friday,False,Afternoon (12-17),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,17,1,281,Friday,False,Afternoon (12-17),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,18,1,241,Friday,False,Evening (18-21),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,19,1,136,Friday,False,Evening (18-21),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,20,1,77,Friday,False,Evening (18-21),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,21,1,93,Friday,False,Evening (18-21),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,22,1,74,Friday,False,Night (22-05),Medium,Cerah
2011-04-01,2,2,2227,Friday,False,13,4,2011,Low,Berawan,23,1,53,Friday,False,Night (22-05),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,0,2,32,Saturday,True,Night (22-05),Low,Berawan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,1,1,32,Saturday,True,Night (22-05),Low,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,2,1,21,Saturday,True,Night (22-05),Low,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,3,1,9,Saturday,True,Night (22-05),Low,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,4,1,5,Saturday,True,Night (22-05),Low,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,5,2,5,Saturday,True,Night (22-05),Low,Berawan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,6,1,12,Saturday,True,Morning (06-11),Low,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,7,2,18,Saturday,True,Morning (06-11),Low,Berawan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,8,1,55,Saturday,True,Morning (06-11),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,9,2,87,Saturday,True,Morning (06-11),Medium,Berawan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,10,2,154,Saturday,True,Morning (06-11),Medium,Berawan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,11,2,198,Saturday,True,Morning (06-11),Medium,Berawan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,12,3,184,Saturday,True,Afternoon (12-17),Medium,Hujan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,13,1,137,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,14,3,190,Saturday,True,Afternoon (12-17),Medium,Hujan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,15,3,136,Saturday,True,Afternoon (12-17),Medium,Hujan
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,16,1,196,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,17,1,184,Saturday,True,Afternoon (12-17),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,18,1,179,Saturday,True,Evening (18-21),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,19,1,148,Saturday,True,Evening (18-21),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,20,1,85,Saturday,True,Evening (18-21),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,21,1,77,Saturday,True,Evening (18-21),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,22,1,55,Saturday,True,Night (22-05),Medium,Cerah
2011-04-02,2,2,2252,Saturday,True,13,4,2011,Low,Berawan,23,1,53,Saturday,True,Night (22-05),Medium,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,0,1,39,Sunday,True,Night (22-05),Low,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,1,1,34,Sunday,True,Night (22-05),Low,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,2,1,24,Sunday,True,Night (22-05),Low,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,3,1,11,Sunday,True,Night (22-05),Low,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,4,1,3,Sunday,True,Night (22-05),Low,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,5,1,5,Sunday,True,Night (22-05),Low,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,6,1,33,Sunday,True,Morning (06-11),Low,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,7,1,33,Sunday,True,Morning (06-11),Low,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,8,1,62,Sunday,True,Morning (06-11),Medium,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,9,1,142,Sunday,True,Morning (06-11),Medium,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,10,1,215,Sunday,True,Morning (06-11),Medium,Cerah
2011-04-03,2,1,3249,Sunday,True,13,4,2011,Medium,Cerah,11,1,243,Sunday,True,Morning (06-11),Medium,Cerah
